prediction_date,ticker,source_ticker,predicted_value,confidence_score,actual_future_result,hit_miss,model_name,target_name,task_type,evaluation_window,prediction_uncertainty_pct,is_actionable_signal,is_regime_trade_allowed,market_regime_level,market_regime_position_multiplier,market_regime_reasons,technical_state_summary,news_sentiment_summary,benchmark_strength_summary,explanation
2018-03-19,SPY,SPY,1.0,0.5657896538565143,1,hit,random_forest,target_5d_outperform,classification,1,,True,True,normal,1.0,,Technical state looks mixed. Volatility is relatively contained at roughly 14.9%.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.39%; 3-month excess return -0.45%; 6-month excess return 0.06%.,Model view: the setup leaned constructive. Confidence was around 57%. Technical state looks mixed. Volatility is relatively contained at roughly 14.9%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.39%; 3-month excess return -0.45%; 6-month excess return 0.06%.
2022-12-02,SPY,SPY,0.0,0.9847090144425308,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,ticker_drawdown,Technical state looks mixed. RSI is in a steady zone near 62.9.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -0.02%; 3-month excess return -0.02%; 6-month excess return 0.03%.,Model view: the setup leaned cautious. Confidence was around 98%. Technical state looks mixed. RSI is in a steady zone near 62.9. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -0.02%; 3-month excess return -0.02%; 6-month excess return 0.03%.
2022-12-05,SPY,SPY,0.0,0.9877975897948709,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,ticker_drawdown,Technical state looks mixed. RSI is in a steady zone near 55.3.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -0.07%; 3-month excess return 0.00%; 6-month excess return -0.02%.,Model view: the setup leaned cautious. Confidence was around 99%. Technical state looks mixed. RSI is in a steady zone near 55.3. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -0.07%; 3-month excess return 0.00%; 6-month excess return -0.02%.
2022-12-06,SPY,SPY,0.0,0.9702865956191661,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,ticker_drawdown,Technical state looks mixed. RSI is in a steady zone near 50.2.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -0.04%; 3-month excess return 0.01%; 6-month excess return -0.00%.,Model view: the setup leaned cautious. Confidence was around 97%. Technical state looks mixed. RSI is in a steady zone near 50.2. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -0.04%; 3-month excess return 0.01%; 6-month excess return -0.00%.
2022-12-07,SPY,SPY,0.0,0.9704180635689984,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,ticker_drawdown,Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return -0.01%; 3-month excess return 0.03%; 6-month excess return 0.02%.,Model view: the setup leaned cautious. Confidence was around 97%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return -0.01%; 3-month excess return 0.03%; 6-month excess return 0.02%.
2022-12-08,SPY,SPY,0.0,0.9770390840329974,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,ticker_drawdown,Technical state looks mixed. RSI is in a steady zone near 52.3.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return -0.02%; 3-month excess return 0.01%; 6-month excess return 0.04%.,Model view: the setup leaned cautious. Confidence was around 98%. Technical state looks mixed. RSI is in a steady zone near 52.3. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return -0.02%; 3-month excess return 0.01%; 6-month excess return 0.04%.
2022-12-09,SPY,SPY,0.0,0.9526903129498252,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,ticker_drawdown,Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -0.01%; 3-month excess return 0.02%; 6-month excess return -0.01%.,Model view: the setup leaned cautious. Confidence was around 95%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -0.01%; 3-month excess return 0.02%; 6-month excess return -0.01%.
2022-12-12,SPY,SPY,0.0,0.9831437064555664,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,ticker_drawdown,Technical state looks mixed. RSI is in a steady zone near 54.5.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -0.02%; 3-month excess return 0.02%; 6-month excess return -0.06%.,Model view: the setup leaned cautious. Confidence was around 98%. Technical state looks mixed. RSI is in a steady zone near 54.5. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -0.02%; 3-month excess return 0.02%; 6-month excess return -0.06%.
2022-12-13,SPY,SPY,0.0,0.9699797184888559,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,ticker_drawdown,Technical state looks mixed. RSI is in a steady zone near 56.9.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return -0.01%; 3-month excess return 0.03%; 6-month excess return 0.01%.,Model view: the setup leaned cautious. Confidence was around 97%. Technical state looks mixed. RSI is in a steady zone near 56.9. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return -0.01%; 3-month excess return 0.03%; 6-month excess return 0.01%.
2022-12-14,SPY,SPY,0.0,0.9774075971082807,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,ticker_drawdown,Technical state looks mixed. RSI is in a steady zone near 54.3.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -0.00%; 3-month excess return 0.01%; 6-month excess return -0.02%.,Model view: the setup leaned cautious. Confidence was around 98%. Technical state looks mixed. RSI is in a steady zone near 54.3. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -0.00%; 3-month excess return 0.01%; 6-month excess return -0.02%.
2022-12-15,SPY,SPY,0.0,0.9673168981845599,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,ticker_drawdown,Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return -0.01%; 3-month excess return 0.42%; 6-month excess return 0.02%.,Model view: the setup leaned cautious. Confidence was around 97%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return -0.01%; 3-month excess return 0.42%; 6-month excess return 0.02%.
2022-12-16,SPY,SPY,1.0,0.5089342170219289,1,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,"benchmark_20d_weakness,ticker_drawdown",Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.44%; 3-month excess return -0.04%; 6-month excess return 0.05%.,Model view: the setup leaned constructive. Confidence was around 51%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.44%; 3-month excess return -0.04%; 6-month excess return 0.05%.
2022-12-19,SPY,SPY,1.0,0.5615639227582366,1,hit,random_forest,target_5d_outperform,classification,3,,True,False,stress,0.0,"ticker_deep_drawdown,benchmark_20d_weakness",Technical state looks mixed. RSI is weak near 38.9.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.41%; 3-month excess return -0.00%; 6-month excess return -0.00%.,Model view: the setup leaned constructive. Confidence was around 56%. Technical state looks mixed. RSI is weak near 38.9. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.41%; 3-month excess return -0.00%; 6-month excess return -0.00%.
2022-12-20,SPY,SPY,0.0,0.9454153567116521,0,hit,random_forest,target_5d_outperform,classification,3,,True,False,stress,0.0,"ticker_deep_drawdown,benchmark_20d_weakness",Technical state looks mixed. RSI is weak near 39.4.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return 0.02%; 3-month excess return 0.44%; 6-month excess return 0.44%.,Model view: the setup leaned cautious. Confidence was around 95%. Technical state looks mixed. RSI is weak near 39.4. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return 0.02%; 3-month excess return 0.44%; 6-month excess return 0.44%.
2022-12-21,SPY,SPY,0.0,0.9423092758078916,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,"benchmark_20d_weakness,ticker_drawdown",Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return 0.03%; 3-month excess return 0.45%; 6-month excess return 0.51%.,Model view: the setup leaned cautious. Confidence was around 94%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return 0.03%; 3-month excess return 0.45%; 6-month excess return 0.51%.
2022-12-22,SPY,SPY,0.0,0.9279430203910707,0,hit,random_forest,target_5d_outperform,classification,3,,True,False,stress,0.0,"benchmark_20d_selloff,ticker_deep_drawdown",Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return 0.00%; 3-month excess return 0.44%; 6-month excess return 0.40%.,Model view: the setup leaned cautious. Confidence was around 93%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return 0.00%; 3-month excess return 0.44%; 6-month excess return 0.40%.
2022-12-23,SPY,SPY,0.0,0.9361603580194643,0,hit,random_forest,target_5d_outperform,classification,3,,True,True,caution,0.5,"benchmark_20d_weakness,ticker_drawdown",Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return 0.01%; 3-month excess return 0.49%; 6-month excess return 0.43%.,Model view: the setup leaned cautious. Confidence was around 94%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return 0.01%; 3-month excess return 0.49%; 6-month excess return 0.43%.
2022-12-27,SPY,SPY,0.0,0.9531481574270968,0,hit,random_forest,target_5d_outperform,classification,3,,True,False,stress,0.0,"ticker_deep_drawdown,benchmark_20d_weakness",Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return 0.02%; 3-month excess return 0.46%; 6-month excess return 0.32%.,Model view: the setup leaned cautious. Confidence was around 95%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return 0.02%; 3-month excess return 0.46%; 6-month excess return 0.32%.
2022-12-28,SPY,SPY,0.0,0.9424338876305205,0,hit,random_forest,target_5d_outperform,classification,3,,True,False,stress,0.0,"ticker_deep_drawdown,benchmark_20d_weakness",Technical state looks mixed. RSI is weak near 38.6.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return 0.02%; 3-month excess return -0.02%; 6-month excess return 0.02%.,Model view: the setup leaned cautious. Confidence was around 94%. Technical state looks mixed. RSI is weak near 38.6. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return 0.02%; 3-month excess return -0.02%; 6-month excess return 0.02%.
